User,Comment,Likes,Published At,Time Ago
@bible.leukocyte.6077,«Cops uncut» episode 4 (1939) - police officer (husband of Amber Heard) and blonde (Amber Heard is a wife).,0,2022-06-21T06:00:51Z,2022-08-14T16:33:20Z
@brajeshsingh2391,poor Amber is shopping at TJ Maxx. rather sad.,0,2022-06-21T04:41:18Z,2022-06-21T04:41:18Z
@TheSteinmetzen,"""The mountains of evidence that Amber Heard had been abused by Johnny Depp."" LOL!",1,2022-06-21T03:00:20Z,2022-06-21T03:00:20Z
@notcarolkaye,I say this as a Trump hating liberal;  This is a despicably bad take.  Absolutely despicable.  Shame on you CNN.,0,2022-06-21T02:28:48Z,2022-06-21T02:28:48Z
@JonasUllenius,Amber Heard's BIGGEST Slip Up Was Edited Out Of Interview BY NBC - WATCH original & Edited VERSIONS https://www.youtube.com/watch?v=6xFKjxL4qbI&ab_channel=TheDaveNealShow,0,2022-06-20T22:31:03Z,2022-06-20T22:31:03Z
@jeramysmith3360,What? CNN is now 2018 Fox new,0,2022-06-20T22:06:46Z,2022-06-20T22:06:46Z
@joseline18,This woman is stupid she didn't watch the trial and it shows,0,2022-06-20T18:44:12Z,2022-06-20T18:44:12Z
@IshmaelDoe,"Three garbages on the screen spilling more garbages, nothing more",0,2022-06-20T16:25:29Z,2022-06-20T16:25:29Z
@therealsugarrayrobinson5468,Get yo STOOOOOOOOOPID asses outta here man amber heard was clearly the abuser 😂 if you’ve ever had a close relationship with someone whose narcissistic like amber heard is you’ll see right through all of her lies. Her stories were literally changing on the spot throughout the whole trial,0,2022-06-20T14:43:09Z,2022-06-20T14:43:09Z
@nathanm4444,"This is why her statistics are wrong:
She says: Less than 10% of women lie about being sexually abused. That's why the jury can't deny practically all of Heard's claims. 

That doesn't mean that 90% of the allegations of a specific case needs to be found true.
Because this is about an average of cases you can't apply this to separate claims. 
If this is one of the 10% cases in which a woman lies, it doesn't mean that only 10% of her claims are valid. Then ALL of her claims are unvalid. The separate claims don't follow the 90/10 divide of the average case. And absurd to think that whenever someone's lying, they are speaking 10% truth.",0,2022-06-20T14:22:32Z,2022-06-20T14:23:03Z
@mattsspelman1457,The 3 of you should be embarrassed & ashamed.,0,2022-06-20T08:56:43Z,2022-06-20T08:56:43Z
@martinholman111,fake news :),0,2022-06-20T06:47:28Z,2022-06-20T06:47:28Z
